matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000016642,Igor Barbosa,6921.63,SUP,Porto Alegre,7,0
000021277,Tatiane Pereira,21885.42,RH,Campinas,19,0
000023157,Bruno Santos,22799.86,SUP,Florianopolis,26,1
000041612,Rafael Araujo,6781.19,COM,Rio de Janeiro,27,0
000040544,Douglas Araujo,21918.29,MKT,Curitiba,12,1
000026932,Diego Lima,22438.69,SUP,Rio de Janeiro,17,1
000042649,Diego Melo,14452.09,TI,Sao Paulo,8,0
000010206,Fernanda Pereira,23541.25,OPER,Belo Horizonte,7,1
000041672,Juliana Martins,12680.88,TI,Porto Alegre,6,0
000017919,Yasmin Ferreira,8855.31,RH,Belo Horizonte,11,1
000022469,Igor Carvalho,22305.98,MKT,Joinville,12,1
000006419,Fabio Barbosa,3712.31,LOG,Joinville,15,0
000011665,Carlos Silva,5368.01,OPER,Campinas,14,1
000016057,Bruno Melo,9733.69,RH,Campinas,5,0
000036413,Otavio Rocha,5980.56,FIN,Porto Alegre,17,0
000004798,Sabrina Almeida,19174.97,FIN,Porto Alegre,5,1
000010223,Diego Ferreira,24448.03,JUR,Belo Horizonte,30,1
000038483,Fabio Costa,21360.85,JUR,Sao Paulo,11,0
000033147,Paula Carvalho,24994.56,RH,Sao Paulo,31,1
000003865,Tiago Pereira,8791.93,MKT,Maringa,9,1
000025456,Samuel Nascimento,16338.51,FIN,Campinas,29,0
000001797,Diego Pereira,23824.88,MKT,Joinville,8,0
000016168,Ana Santos,6860.47,MKT,Londrina,34,1
000035782,Renata Lima,5331.59,FIN,Florianopolis,14,1
000001069,Juliana Pereira,10993.98,COM,Porto Alegre,26,0
000045391,Douglas Oliveira,3651.83,FIN,Belo Horizonte,20,0
000043750,Leonardo Oliveira,6786.97,RH,Rio de Janeiro,19,1
000026520,Aline Teixeira,18735.51,FIN,Maringa,14,1
000028369,Henrique Carvalho,23716.11,ADM,Campinas,26,1
000021849,Leonardo Souza,10753.7,ADM,Rio de Janeiro,32,0
000026496,Nicole Martins,3919.63,LOG,Belo Horizonte,0,0
000048208,Fernanda Melo,9572.18,TI,Joinville,12,0
000047102,Fernanda Costa,3797.07,OPER,Sao Paulo,13,1
000013780,Mariana Costa,19396.4,SUP,Campinas,33,1
000004895,Caio Martins,16150.35,COM,Maringa,3,1
000042748,Henrique Silva,24728.37,ADM,Curitiba,24,1
000036157,Leonardo Gomes,6903.02,LOG,Rio de Janeiro,0,0
000022259,Fabio Rodrigues,3588.24,JUR,Maringa,30,1
000026675,Vanessa Souza,21879.62,TI,Sao Paulo,17,0
000026683,Aline Melo,12518.15,COM,Joinville,23,0
000004564,Elisa Rocha,18908.36,COM,Belo Horizonte,18,0
000015983,Gabriel Rocha,2033.25,RH,Belo Horizonte,1,0
000035972,Willian Carvalho,11926.74,JUR,Belo Horizonte,6,1
000017728,Sabrina Rodrigues,7378.17,JUR,Curitiba,30,0
000045881,Carlos Pereira,4468.31,JUR,Belo Horizonte,23,0
000024567,Gabriel Rocha,16288.05,JUR,Sao Paulo,33,1
000039831,Pedro Pereira,6665.77,MKT,Joinville,13,0
000044829,Larissa Barbosa,6202.08,ADM,Londrina,25,1
000021029,Mariana Ferreira,10332.86,MKT,Rio de Janeiro,10,1
000032052,Nathan Barbosa,21752.67,OPER,Campinas,35,0
000020880,Rafael Souza,23069.98,RH,Sao Paulo,6,1
000022202,Ana Teixeira,4327.82,COM,Florianopolis,13,0
000035040,Aline Ribeiro,11111.82,COM,Belo Horizonte,6,1
000018842,Willian Ferreira,18092.96,ADM,Florianopolis,31,1
000036203,Diego Teixeira,14580.59,ADM,Curitiba,1,1
000039994,Mariana Araujo,19114.74,OPER,Curitiba,1,1
000003835,Vanessa Souza,19892.59,FIN,Belo Horizonte,27,1
000006702,Diego Almeida,21540.69,OPER,Rio de Janeiro,29,1
000006883,Nicole Costa,2870.33,JUR,Belo Horizonte,24,1
000001284,Fernanda Martins,3575.86,MKT,Campinas,16,1
000033704,Bianca Costa,15149.67,OPER,Curitiba,19,0
000016470,Giovana Gomes,14698.21,FIN,Curitiba,25,0
000038241,Henrique Nascimento,22777.14,OPER,Campinas,29,1
000001079,Mariana Melo,11996.03,ADM,Maringa,9,1
000023915,Helena Pereira,16845.61,TI,Porto Alegre,16,1
000011587,Mariana Martins,11380.29,MKT,Maringa,21,1
000049505,Giovana Lima,5797.96,OPER,Rio de Janeiro,13,1
000029966,Caio Costa,23728.65,MKT,Joinville,28,1
000021882,Nicole Rocha,12688.31,JUR,Porto Alegre,19,0
000043011,Otavio Costa,3046.14,FIN,Belo Horizonte,31,1
000031736,Cecilia Araujo,21379.52,MKT,Londrina,29,1
000039942,Ana Santos,24622.68,FIN,Sao Paulo,34,0
000024616,Eduardo Ribeiro,13420.14,OPER,Londrina,8,0
000008369,Giovana Nascimento,22567.84,MKT,Londrina,32,0
000017789,Otavio Gomes,10122.42,JUR,Sao Paulo,6,0
000048049,Cecilia Oliveira,17539.8,ADM,Florianopolis,31,0
000014281,Willian Ferreira,20972.87,FIN,Florianopolis,20,0
000027577,Rafael Carvalho,19961.5,RH,Londrina,20,0
000003528,Daniela Nascimento,7627.2,ADM,Rio de Janeiro,21,0
000022102,Bruno Almeida,10061.73,OPER,Porto Alegre,29,1
000049738,Cecilia Rocha,20619.03,JUR,Belo Horizonte,25,0
000020509,Henrique Lima,24242.18,JUR,Maringa,4,1
000041649,Pedro Rodrigues,9921.91,COM,Joinville,13,1
000029091,Tiago Almeida,20383.34,MKT,Maringa,8,1
000041276,Paula Pereira,9717.48,COM,Campinas,18,1
000027598,Igor Ferreira,22685.35,ADM,Rio de Janeiro,35,1
000039935,Samuel Rocha,9963.84,JUR,Maringa,15,1
000013375,Samuel Barbosa,5348.53,COM,Rio de Janeiro,32,1
000024327,Eduardo Ferreira,8624.28,ADM,Belo Horizonte,12,1
000033730,Aline Martins,17405.01,SUP,Rio de Janeiro,32,1
000027221,Leonardo Martins,10299.56,MKT,Sao Paulo,32,1
000019540,Aline Melo,22269.63,ADM,Rio de Janeiro,9,1
000035892,Samuel Barbosa,7408.65,JUR,Joinville,24,1
000016170,Renata Barbosa,10445.87,TI,Joinville,14,0
000015748,Cecilia Costa,12485.66,FIN,Campinas,24,0
000002110,Igor Gomes,21717.75,MKT,Belo Horizonte,3,1
000034177,Vanessa Carvalho,18082.61,OPER,Joinville,34,0
000019545,Giovana Oliveira,15497.06,ADM,Florianopolis,33,0
000037919,Helena Pereira,23981.76,MKT,Joinville,31,1
000039812,Otavio Silva,3895.6,ADM,Porto Alegre,14,0
000037415,Mateus Teixeira,19095.92,FIN,Curitiba,0,0
000033872,Pedro Barbosa,6987.26,LOG,Joinville,29,0
000049534,Leonardo Melo,6421.81,TI,Maringa,4,1
000007998,Isabela Nascimento,2981.17,TI,Joinville,27,0
000040359,Larissa Martins,4765.74,COM,Campinas,27,1
000040989,Daniela Gomes,6931.9,TI,Londrina,7,1
000007284,Ana Gomes,5742.71,FIN,Porto Alegre,1,0
000007620,Rafael Oliveira,11360.74,OPER,Florianopolis,6,1
000004580,Otavio Araujo,7121.29,SUP,Porto Alegre,18,1
000049158,Vanessa Santos,7478.69,SUP,Porto Alegre,5,1
000028871,Douglas Martins,7981.48,RH,Campinas,17,0
000049442,Nicole Gomes,20861.3,MKT,Belo Horizonte,34,0
000032014,Tiago Rocha,12114.16,LOG,Belo Horizonte,10,0
000011381,Aline Souza,2047.21,RH,Joinville,29,0
000022802,Tiago Martins,4676.03,SUP,Florianopolis,2,1
000047866,Henrique Pereira,8951.39,ADM,Rio de Janeiro,20,0
000019845,Fabio Costa,13228.64,TI,Maringa,3,1
000021613,Nicole Araujo,8429.82,LOG,Porto Alegre,19,1
000037565,Bianca Araujo,6545.41,TI,Sao Paulo,13,0
000004871,Cecilia Lima,5058.47,SUP,Joinville,16,0
000036725,Karen Teixeira,14280.14,MKT,Londrina,23,0
000013726,Yasmin Almeida,13391.24,SUP,Campinas,19,1
000022547,Bruno Barbosa,4984.42,MKT,Maringa,26,0
000033272,Leonardo Martins,16657.28,RH,Florianopolis,32,0
000021704,Eduardo Santos,24274.23,FIN,Maringa,31,0
000009420,Bruno Martins,3168.54,LOG,Maringa,6,1
000009722,Diego Costa,20128.39,RH,Sao Paulo,5,1
000041242,Samuel Melo,21841.52,RH,Joinville,8,0
000007027,Pedro Nascimento,2243.02,ADM,Rio de Janeiro,26,1
000047822,Nathan Teixeira,4593.15,JUR,Florianopolis,3,1
000017938,Daniela Gomes,15338.37,MKT,Maringa,19,1
000033488,Vanessa Nascimento,22068.64,RH,Maringa,2,1
000027774,Douglas Nascimento,22764.58,TI,Porto Alegre,19,1
000020990,Nicole Lima,24629.81,MKT,Londrina,23,1
000011855,Bianca Santos,19536.88,TI,Curitiba,29,0
000001594,Diego Araujo,4087.81,FIN,Maringa,16,1
000028880,Vanessa Almeida,11813.53,FIN,Florianopolis,22,1
000019868,Nathan Araujo,11873.63,LOG,Campinas,9,1
000045563,Nathan Silva,10140.47,FIN,Curitiba,25,1
000023744,Paula Ferreira,24840.74,MKT,Belo Horizonte,12,1
000016282,Juliana Oliveira,4331.35,LOG,Florianopolis,26,0
000033784,Yasmin Pereira,8795.27,COM,Porto Alegre,29,0
000030762,Paula Pereira,17391.74,TI,Curitiba,20,0
000009170,Karen Lima,9293.36,TI,Porto Alegre,35,0
000019325,Paula Nascimento,2384.9,LOG,Londrina,35,0
000011712,Fabio Pereira,21951.69,FIN,Campinas,8,0
000006831,Isabela Silva,10987.78,FIN,Curitiba,3,0
000018471,Isabela Barbosa,4121.44,RH,Sao Paulo,1,1
000038196,Renata Pereira,12675.18,FIN,Joinville,20,0
000025125,Helena Lima,5897.41,RH,Florianopolis,11,0
000021573,Sabrina Melo,9365.21,LOG,Campinas,11,1
000026727,Fabio Costa,15676.48,COM,Maringa,1,0
000033049,Eduardo Ferreira,5201.96,SUP,Rio de Janeiro,13,0
000029392,Sabrina Silva,15419.08,SUP,Florianopolis,7,1
000047960,Paula Oliveira,10789.49,COM,Joinville,4,0
000016017,Tiago Rodrigues,2107.66,OPER,Londrina,12,1
000000959,Helena Rocha,11137.18,SUP,Londrina,26,1
000037994,Giovana Ferreira,8564.27,LOG,Rio de Janeiro,35,0
000043837,Renata Nascimento,12062.58,COM,Sao Paulo,10,1
000020430,Henrique Melo,13831.02,RH,Belo Horizonte,6,1
000041374,Samuel Souza,18390.13,MKT,Londrina,8,1
000003809,Diego Ferreira,11855.43,MKT,Maringa,9,1
000029246,Karen Lima,15703.02,JUR,Porto Alegre,33,1
000036861,Nicole Pereira,1955.29,SUP,Florianopolis,1,1
000049686,Henrique Lima,16835.45,OPER,Curitiba,4,0
000014242,Vitor Santos,6356.53,TI,Maringa,18,0
000037138,Tatiane Ribeiro,5515.55,COM,Campinas,14,0
000043690,Leonardo Santos,1964.81,MKT,Campinas,28,0
000000107,Tiago Rodrigues,18419.99,LOG,Florianopolis,27,1
000022413,Mariana Ferreira,18322.88,SUP,Maringa,17,1
000043125,Vitor Teixeira,4566.17,OPER,Belo Horizonte,1,0
000001028,Fernanda Araujo,13863.38,FIN,Florianopolis,26,0
000032283,Rafael Lima,19507.83,TI,Campinas,14,0
000015509,Eduardo Nascimento,24777.35,FIN,Porto Alegre,30,0
000032235,Fernanda Nascimento,15498.98,ADM,Maringa,11,1
000025806,Douglas Almeida,19460.36,MKT,Campinas,19,0
000018234,Bruno Teixeira,12971.35,FIN,Joinville,30,0
000013928,Otavio Silva,18739.24,JUR,Londrina,26,1
000048614,Samuel Barbosa,24762.16,RH,Rio de Janeiro,26,1
000016014,Bianca Teixeira,15683.83,SUP,Rio de Janeiro,10,1
000017877,Cecilia Oliveira,24765.93,ADM,Campinas,29,1
000036218,Diego Barbosa,11926.28,LOG,Porto Alegre,32,1
000021976,Fabio Lima,15935.64,SUP,Sao Paulo,32,0
000031948,Yasmin Barbosa,18145.43,FIN,Londrina,9,1
000016437,Nathan Teixeira,22960.12,TI,Florianopolis,19,0
000025139,Daniela Ribeiro,18362.1,ADM,Campinas,13,1
000021730,Larissa Gomes,9223.42,MKT,Joinville,14,1
000005144,Mateus Ferreira,20183.21,ADM,Joinville,12,0
000036586,Bianca Ferreira,5801.61,JUR,Sao Paulo,3,0
000035455,Cecilia Martins,16848.58,LOG,Belo Horizonte,13,1
000042007,Mariana Rocha,18389.79,OPER,Belo Horizonte,0,0
000049895,Larissa Carvalho,21333.34,RH,Rio de Janeiro,31,1
000015842,Mateus Oliveira,17886.85,MKT,Florianopolis,11,0
000024287,Samuel Rocha,22372.16,LOG,Rio de Janeiro,3,0
000022641,Larissa Teixeira,1989.79,TI,Rio de Janeiro,24,0
000032508,Juliana Nascimento,3730.2,TI,Sao Paulo,26,1
000008603,Bruno Barbosa,11257.15,SUP,Joinville,3,1
000029701,Douglas Barbosa,12507.69,RH,Joinville,34,1
000041939,Pedro Barbosa,21664.02,JUR,Londrina,4,1
000046842,Rafael Araujo,10022.29,LOG,Joinville,20,1
000046111,Bruno Oliveira,24164.22,JUR,Florianopolis,31,1
000001064,Cecilia Teixeira,10781.84,OPER,Joinville,28,0
000045799,Diego Rocha,13200.74,SUP,Maringa,33,1
000015442,Sabrina Melo,8638.46,TI,Curitiba,31,0
000009123,Pedro Ribeiro,7887.49,LOG,Londrina,30,1
000014619,Rafael Martins,24712.65,RH,Joinville,26,0
000006966,Willian Oliveira,7124.0,TI,Florianopolis,17,1
000023650,Larissa Araujo,11203.34,FIN,Florianopolis,21,0
000012919,Nicole Martins,21187.08,FIN,Campinas,31,1
000008630,Sabrina Martins,6185.9,JUR,Porto Alegre,12,1
000003525,Otavio Almeida,20909.85,RH,Belo Horizonte,30,0
000009119,Douglas Nascimento,4632.96,RH,Rio de Janeiro,19,1
000048058,Otavio Araujo,17864.37,RH,Porto Alegre,31,0
000000022,Tiago Costa,16766.57,OPER,Joinville,12,0
000016725,Joao Barbosa,3232.03,RH,Belo Horizonte,13,0
000049773,Caio Teixeira,3577.24,ADM,Londrina,26,1
000044190,Tiago Barbosa,3492.2,MKT,Joinville,4,1
000027766,Igor Souza,5926.22,FIN,Maringa,22,1
000030776,Carlos Lima,8438.29,LOG,Curitiba,14,1
000047867,Leonardo Souza,12064.34,SUP,Sao Paulo,8,1
000020151,Sabrina Ferreira,21008.86,TI,Florianopolis,30,0
000020348,Willian Santos,14786.71,RH,Florianopolis,29,0
000015632,Paula Santos,19023.09,TI,Maringa,11,0
000017650,Isabela Souza,10418.69,SUP,Sao Paulo,2,0
000016699,Giovana Almeida,3586.55,SUP,Florianopolis,0,0
000014490,Nathan Costa,2711.58,TI,Maringa,33,1
000023794,Paula Silva,4397.89,FIN,Sao Paulo,6,1
000010170,Joao Pereira,8033.82,SUP,Campinas,16,1
000046549,Sabrina Silva,15828.81,ADM,Maringa,6,1
000045116,Karen Rodrigues,3362.3,LOG,Curitiba,16,1
000013580,Douglas Rodrigues,8600.29,RH,Curitiba,29,1
000015784,Ana Ribeiro,17045.97,FIN,Curitiba,26,1
000032693,Daniela Gomes,10446.51,MKT,Maringa,24,0
000043204,Bruno Souza,14937.4,ADM,Belo Horizonte,24,1
000038581,Pedro Souza,6082.83,COM,Londrina,17,1
000004323,Samuel Oliveira,21225.05,SUP,Maringa,27,0
000046168,Isabela Araujo,19582.27,JUR,Sao Paulo,35,0
000004555,Nicole Rodrigues,22459.32,JUR,Belo Horizonte,30,1
000000805,Diego Barbosa,14145.59,JUR,Belo Horizonte,7,0
000000790,Leonardo Santos,7747.42,COM,Maringa,29,1
000043624,Karen Souza,8326.73,COM,Maringa,3,0
000017673,Leonardo Almeida,4735.67,COM,Porto Alegre,33,1
000004409,Douglas Carvalho,21822.93,OPER,Londrina,17,1
000014274,Fabio Barbosa,6747.04,FIN,Londrina,19,0
000004022,Vanessa Oliveira,23688.68,COM,Londrina,28,1
000041991,Yasmin Ferreira,9842.29,OPER,Belo Horizonte,33,0
000045039,Juliana Araujo,18206.84,COM,Curitiba,17,0
000005127,Larissa Barbosa,17935.39,COM,Rio de Janeiro,0,1
000002887,Elisa Souza,7957.95,MKT,Campinas,12,1
000028097,Juliana Melo,12918.05,LOG,Florianopolis,12,1
000011072,Paula Santos,13509.11,COM,Rio de Janeiro,22,0
000021442,Caio Nascimento,5182.37,RH,Sao Paulo,16,0
000005442,Otavio Teixeira,12702.78,LOG,Florianopolis,10,0
000041483,Elisa Silva,22593.04,OPER,Maringa,8,1
000008569,Pedro Lima,21394.82,MKT,Belo Horizonte,16,0
000029865,Carlos Teixeira,10324.84,RH,Florianopolis,3,0
000023828,Nathan Santos,20212.39,FIN,Curitiba,33,0
000013594,Mariana Barbosa,16550.6,LOG,Porto Alegre,24,1
000005954,Sabrina Lima,5973.48,OPER,Florianopolis,29,1
000014234,Giovana Nascimento,12931.81,LOG,Joinville,24,1
000029030,Tatiane Nascimento,18312.52,ADM,Sao Paulo,34,1
000015998,Paula Rocha,21279.22,MKT,Belo Horizonte,30,1
000047718,Nathan Gomes,15939.11,LOG,Campinas,29,0
000024015,Bianca Costa,12568.7,COM,Curitiba,31,0
000022679,Aline Silva,14347.87,JUR,Rio de Janeiro,31,1
000035369,Tiago Pereira,20440.48,LOG,Belo Horizonte,29,0
000010466,Henrique Martins,16217.39,OPER,Florianopolis,34,0
000041986,Paula Gomes,23801.83,FIN,Londrina,5,1
000009239,Elisa Ribeiro,21250.12,MKT,Campinas,6,1
000009624,Diego Ferreira,12242.05,ADM,Maringa,14,0
000023226,Caio Silva,22296.53,RH,Campinas,8,0
000000384,Tatiane Souza,14153.55,FIN,Porto Alegre,9,1
000002304,Larissa Gomes,24136.53,RH,Sao Paulo,29,0
000010271,Larissa Oliveira,18064.68,FIN,Belo Horizonte,34,0
000048297,Tatiane Santos,20498.44,ADM,Campinas,3,1
000025008,Elisa Santos,16210.28,OPER,Curitiba,21,0
000034694,Bianca Pereira,20522.54,JUR,Londrina,19,0
000018159,Henrique Martins,8146.21,FIN,Sao Paulo,22,0
000004806,Juliana Ribeiro,15481.49,MKT,Rio de Janeiro,4,1
000013966,Daniela Oliveira,13676.21,FIN,Sao Paulo,6,0
000031649,Otavio Nascimento,8467.0,SUP,Rio de Janeiro,13,1
000020062,Nathan Souza,23913.83,RH,Joinville,25,1
000003814,Juliana Araujo,16033.13,TI,Joinville,19,0
000017695,Larissa Martins,20572.83,JUR,Belo Horizonte,30,1
000028709,Tiago Souza,11949.54,FIN,Porto Alegre,26,0
000012076,Rafael Araujo,8935.83,JUR,Florianopolis,5,1
000041967,Giovana Rocha,5122.62,SUP,Campinas,25,1
000034614,Nicole Araujo,17885.36,TI,Belo Horizonte,17,1
000022110,Douglas Santos,6012.1,MKT,Maringa,7,0
000031034,Samuel Ribeiro,20016.51,MKT,Curitiba,34,1
000036224,Rafael Souza,5827.0,LOG,Joinville,28,1
000047855,Daniela Carvalho,9606.52,ADM,Campinas,20,1
000030860,Aline Almeida,3889.66,RH,Porto Alegre,20,0
000037677,Larissa Ferreira,18742.44,SUP,Rio de Janeiro,18,0
000042405,Nicole Ferreira,16574.95,LOG,Porto Alegre,8,0
000024711,Fernanda Carvalho,8299.58,JUR,Campinas,6,1
000008181,Leonardo Melo,7212.59,OPER,Sao Paulo,8,1
000003244,Yasmin Gomes,20429.63,LOG,Rio de Janeiro,21,0
000049513,Douglas Santos,5436.76,COM,Curitiba,6,0
000013364,Helena Martins,4634.74,COM,Campinas,30,0
000000939,Aline Lima,20652.57,JUR,Sao Paulo,33,0
000022825,Henrique Martins,9180.45,OPER,Campinas,32,1
000005996,Vanessa Lima,5649.51,RH,Rio de Janeiro,12,1
000044086,Henrique Araujo,11357.32,OPER,Maringa,12,0
000010662,Diego Pereira,12388.84,RH,Porto Alegre,3,0
000046128,Leonardo Gomes,13521.29,RH,Curitiba,19,1
000010844,Isabela Teixeira,9592.19,LOG,Londrina,13,0
000014044,Nathan Araujo,3310.04,RH,Belo Horizonte,8,0
000049952,Diego Rodrigues,5768.78,ADM,Maringa,9,1
000046852,Carlos Melo,7858.03,MKT,Londrina,16,1
000025422,Joao Ferreira,16574.6,RH,Maringa,5,0
000037173,Yasmin Oliveira,22724.45,SUP,Sao Paulo,6,1
000048267,Giovana Barbosa,15835.49,OPER,Sao Paulo,34,1
000040462,Igor Almeida,7250.1,TI,Campinas,28,0
000040945,Gabriel Melo,12783.3,RH,Florianopolis,3,0
000036414,Vitor Lima,17502.47,RH,Curitiba,4,0
000039099,Renata Pereira,16013.43,COM,Rio de Janeiro,12,1
000012993,Joao Santos,20818.6,FIN,Florianopolis,19,1
000019888,Daniela Teixeira,10560.89,MKT,Londrina,3,1
000024465,Pedro Silva,24612.43,RH,Curitiba,28,0
000048780,Isabela Ribeiro,16050.65,COM,Joinville,4,0
000040621,Rafael Nascimento,24586.55,OPER,Londrina,35,0
000011313,Nicole Carvalho,5591.04,MKT,Joinville,23,1
000032030,Paula Lima,16297.42,OPER,Joinville,0,1
000034820,Tatiane Rocha,3341.23,RH,Sao Paulo,18,0
000039618,Leonardo Rodrigues,5346.1,OPER,Campinas,5,0
000037763,Samuel Rodrigues,8589.34,FIN,Campinas,18,1
000008268,Karen Silva,11632.68,ADM,Porto Alegre,10,1
000046717,Fernanda Martins,8516.47,COM,Londrina,15,1
000013755,Nicole Ribeiro,21925.95,COM,Porto Alegre,21,0
000015145,Fabio Martins,13554.66,SUP,Joinville,22,1
000021312,Otavio Rocha,6918.34,COM,Rio de Janeiro,10,1
000028210,Paula Costa,3232.28,COM,Sao Paulo,31,0
000030410,Ana Araujo,18640.28,COM,Joinville,0,1
000013113,Nathan Ribeiro,24953.81,MKT,Joinville,34,0
000020943,Renata Barbosa,10651.48,SUP,Porto Alegre,22,1
000049655,Mateus Martins,19915.16,FIN,Joinville,34,0
000001867,Helena Rodrigues,21833.82,SUP,Sao Paulo,12,1
000035624,Juliana Teixeira,6524.09,FIN,Joinville,2,0
000016069,Douglas Martins,5057.19,TI,Maringa,32,1
000031019,Carlos Pereira,4616.89,OPER,Campinas,7,1
000031721,Larissa Ferreira,22611.7,TI,Florianopolis,5,0
000017557,Tiago Rodrigues,13795.41,COM,Sao Paulo,33,1
000037956,Willian Costa,2592.18,TI,Florianopolis,35,0
000018062,Aline Costa,4837.77,JUR,Campinas,33,0
000048845,Nicole Rodrigues,14288.22,ADM,Florianopolis,24,0
000020236,Elisa Rocha,10731.8,FIN,Belo Horizonte,19,0
000021445,Paula Pereira,20050.36,LOG,Campinas,25,1
000046674,Fabio Almeida,7831.13,RH,Porto Alegre,4,0
000042138,Samuel Nascimento,24140.73,SUP,Joinville,27,1
000047926,Larissa Melo,11127.62,JUR,Porto Alegre,7,0
000034291,Fabio Martins,13163.63,FIN,Londrina,34,0
000028006,Samuel Ferreira,16663.44,TI,Maringa,8,1
000017681,Carlos Melo,9411.74,LOG,Joinville,25,1
000029683,Igor Gomes,11199.51,OPER,Sao Paulo,11,0
000019754,Tatiane Teixeira,10080.67,FIN,Campinas,2,0
000045377,Isabela Ribeiro,13391.47,LOG,Porto Alegre,22,1
000035414,Bruno Teixeira,5425.83,TI,Curitiba,24,0
000030889,Fabio Souza,8796.5,COM,Porto Alegre,10,0
000001119,Carlos Almeida,7118.57,LOG,Maringa,14,0
000028329,Cecilia Nascimento,6982.68,JUR,Belo Horizonte,11,0
000006116,Nicole Carvalho,6107.11,SUP,Florianopolis,34,1
000037266,Otavio Rodrigues,15809.56,COM,Campinas,17,0
000006601,Mariana Nascimento,5208.05,JUR,Londrina,17,0
000003447,Tiago Melo,12554.79,RH,Sao Paulo,34,0
000010451,Bianca Melo,24648.03,JUR,Sao Paulo,20,0
000025358,Vanessa Rodrigues,16992.71,RH,Porto Alegre,15,1
000033856,Igor Teixeira,6789.22,LOG,Londrina,28,1
000026186,Pedro Rodrigues,2788.79,MKT,Sao Paulo,17,0
000012772,Douglas Martins,14917.89,ADM,Maringa,12,1
000010784,Mateus Melo,5132.86,TI,Campinas,33,1
000024781,Carlos Almeida,3166.73,RH,Curitiba,10,0
000008121,Eduardo Martins,11957.34,JUR,Joinville,20,1
000035760,Sabrina Rodrigues,17884.82,OPER,Belo Horizonte,28,0
000034859,Diego Ferreira,10414.64,JUR,Curitiba,26,1
000003881,Daniela Rodrigues,4344.66,LOG,Belo Horizonte,27,1
000030926,Cecilia Teixeira,2384.96,OPER,Curitiba,30,0
000002939,Caio Almeida,5444.95,RH,Campinas,28,0
000042227,Tiago Teixeira,12056.77,MKT,Joinville,8,1
000016073,Eduardo Ferreira,23505.86,TI,Maringa,5,0
000036916,Samuel Santos,23468.26,MKT,Florianopolis,24,0
000034448,Sabrina Costa,12637.57,ADM,Rio de Janeiro,18,1
000004012,Carlos Lima,1865.69,LOG,Campinas,8,1
000048359,Vitor Pereira,8004.68,LOG,Londrina,19,0
000019017,Juliana Costa,3892.67,LOG,Belo Horizonte,14,1
000025106,Mariana Souza,16247.3,MKT,Campinas,21,1
000014219,Gabriel Ferreira,13843.26,MKT,Curitiba,13,0
000037324,Willian Ferreira,24842.25,TI,Belo Horizonte,35,0
000021502,Igor Oliveira,21140.15,ADM,Porto Alegre,19,0
000036060,Paula Lima,16773.21,COM,Campinas,0,0
000033370,Yasmin Melo,19155.45,LOG,Londrina,5,0
000041072,Bruno Teixeira,12692.52,TI,Rio de Janeiro,4,1
000026461,Sabrina Silva,23271.9,JUR,Florianopolis,28,1
000003084,Fabio Santos,24354.3,MKT,Belo Horizonte,8,0
000044027,Isabela Santos,17952.39,LOG,Porto Alegre,32,1
000024082,Helena Oliveira,22553.33,ADM,Rio de Janeiro,14,0
000024615,Juliana Teixeira,10325.37,OPER,Rio de Janeiro,31,0
000046770,Aline Santos,4671.96,LOG,Sao Paulo,9,1
000049232,Daniela Ribeiro,22133.79,OPER,Sao Paulo,31,0
000027401,Caio Carvalho,12055.05,LOG,Sao Paulo,28,0
000011583,Bianca Teixeira,5821.69,FIN,Florianopolis,30,0
000024638,Gabriel Silva,2969.09,LOG,Florianopolis,2,0
000013143,Tiago Teixeira,2311.5,FIN,Campinas,0,1
000045913,Fabio Gomes,22106.55,TI,Londrina,9,1
000035172,Gabriel Martins,3913.96,OPER,Belo Horizonte,4,1
000028888,Helena Carvalho,16322.0,COM,Curitiba,24,1
000027959,Fernanda Pereira,6584.41,MKT,Joinville,29,0
000013784,Larissa Almeida,6793.83,RH,Sao Paulo,14,0
000040391,Samuel Silva,18066.84,FIN,Porto Alegre,19,0
000043668,Sabrina Ferreira,16721.99,TI,Campinas,6,1
000034366,Douglas Rocha,7462.16,FIN,Maringa,3,1
000031543,Sabrina Martins,5087.71,RH,Curitiba,5,1
000040880,Aline Pereira,14759.54,ADM,Campinas,1,1
000005189,Fabio Silva,23142.89,LOG,Maringa,0,1
000012239,Gabriel Pereira,16769.46,JUR,Sao Paulo,3,1
000018794,Aline Silva,5123.9,ADM,Rio de Janeiro,17,0
000029987,Gabriel Ribeiro,9718.07,LOG,Campinas,7,1
000011264,Fabio Martins,15045.68,LOG,Curitiba,26,0
000009879,Larissa Barbosa,15489.53,FIN,Florianopolis,8,1
000020012,Diego Teixeira,22219.88,FIN,Sao Paulo,1,1
000004004,Caio Rodrigues,7214.48,FIN,Porto Alegre,30,0
000005794,Sabrina Nascimento,2453.68,RH,Curitiba,15,0
