matricula,nome,salario,codigo_setor,cidade,tempo_empresa_anos,ativo
000007686,Carlos Silva,21567.12,FIN,Belo Horizonte,6,0
000006416,Larissa Martins,9308.9,TI,Belo Horizonte,6,0
000004464,Diego Carvalho,23199.12,ADM,Joinville,16,0
000002025,Carlos Oliveira,12043.46,LOG,Joinville,1,0
000000847,Willian Santos,18010.44,JUR,Rio de Janeiro,35,0
000003370,Mariana Rodrigues,13193.59,COM,Belo Horizonte,12,0
000008134,Giovana Rocha,20561.2,TI,Sao Paulo,1,0
000007286,Nathan Souza,20592.21,ADM,Florianopolis,26,0
000008931,Yasmin Costa,17630.78,SUP,Maringa,12,0
000003529,Samuel Martins,13419.73,LOG,Joinville,35,0
000004207,Eduardo Gomes,11718.27,JUR,Sao Paulo,5,0
000001590,Nicole Almeida,4141.18,MKT,Belo Horizonte,3,1
000005271,Bruno Ferreira,20854.81,COM,Porto Alegre,24,1
000009657,Eduardo Costa,24260.26,RH,Campinas,15,1
000001417,Elisa Teixeira,3114.24,RH,Joinville,30,1
000005803,Douglas Silva,2548.77,JUR,Porto Alegre,12,1
000007678,Daniela Lima,6538.21,LOG,Curitiba,15,1
000001352,Eduardo Ribeiro,22780.31,ADM,Florianopolis,4,1
000008319,Vitor Teixeira,23361.24,SUP,Maringa,8,1
000007232,Carlos Santos,2625.92,SUP,Belo Horizonte,22,1
000005436,Joao Almeida,19931.77,TI,Curitiba,3,0
000005867,Mariana Barbosa,15908.82,JUR,Curitiba,35,1
000007850,Daniela Melo,19563.81,FIN,Londrina,27,0
000003248,Helena Gomes,4537.43,OPER,Florianopolis,22,0
000009104,Yasmin Carvalho,23099.19,TI,Belo Horizonte,5,0
000004809,Otavio Carvalho,19141.44,SUP,Joinville,2,0
000001757,Paula Souza,3577.39,FIN,Maringa,11,1
000000109,Carlos Nascimento,9912.29,TI,Porto Alegre,8,1
000007598,Joao Santos,17032.89,RH,Porto Alegre,34,0
000005607,Larissa Araujo,22625.25,TI,Maringa,19,1
000002193,Renata Almeida,21960.13,TI,Campinas,17,1
000008646,Pedro Rocha,4221.57,LOG,Londrina,31,1
000008001,Fernanda Pereira,22959.54,SUP,Belo Horizonte,19,0
000000855,Helena Araujo,18617.93,FIN,Curitiba,15,1
000000899,Douglas Gomes,23910.64,ADM,Maringa,2,1
000006853,Sabrina Ribeiro,10712.9,RH,Curitiba,17,1
000008583,Larissa Silva,21816.33,JUR,Maringa,2,0
000002517,Nathan Melo,6078.7,JUR,Campinas,3,1
000000364,Carlos Barbosa,19501.51,ADM,Joinville,21,1
000002402,Tatiane Pereira,19368.25,LOG,Joinville,27,1
000009486,Daniela Santos,14636.42,COM,Campinas,29,1
000007031,Samuel Ribeiro,19641.09,COM,Rio de Janeiro,24,1
000007747,Paula Lima,22858.93,COM,Porto Alegre,5,0
000005504,Pedro Almeida,9630.75,JUR,Curitiba,17,1
000007821,Sabrina Rodrigues,19952.29,OPER,Curitiba,7,1
000001183,Samuel Nascimento,21195.2,FIN,Maringa,29,0
000001309,Henrique Silva,12621.4,LOG,Maringa,35,0
000004798,Fabio Souza,15246.03,RH,Porto Alegre,35,1
000004008,Eduardo Gomes,5971.45,COM,Porto Alegre,31,0
000007928,Otavio Costa,5208.12,OPER,Curitiba,14,0
000002893,Douglas Souza,6074.73,SUP,Maringa,20,0
000000509,Renata Ferreira,3210.86,COM,Porto Alegre,1,1
000001136,Pedro Souza,15733.43,LOG,Sao Paulo,4,1
000001854,Helena Rocha,3596.85,TI,Florianopolis,23,1
000009554,Eduardo Carvalho,22119.79,FIN,Curitiba,20,1
000007766,Yasmin Carvalho,22619.5,LOG,Maringa,18,0
000002982,Karen Araujo,2834.97,FIN,Joinville,1,0
000002488,Vitor Pereira,20546.39,SUP,Campinas,22,0
000008217,Diego Ribeiro,2556.31,FIN,Londrina,5,0
000009750,Otavio Ribeiro,13481.1,OPER,Campinas,26,0
000002773,Nicole Souza,15884.77,SUP,Campinas,28,1
000002729,Sabrina Pereira,21195.41,COM,Belo Horizonte,21,0
000003128,Caio Ferreira,12375.05,RH,Belo Horizonte,28,1
000003066,Caio Oliveira,9966.04,SUP,Sao Paulo,23,1
000002005,Vitor Ferreira,12216.06,JUR,Belo Horizonte,8,0
000002999,Fabio Ribeiro,17248.94,OPER,Porto Alegre,18,1
000009860,Willian Santos,3690.94,JUR,Campinas,9,1
000000860,Cecilia Pereira,22677.04,MKT,Curitiba,10,0
000004084,Fabio Rodrigues,19559.82,MKT,Sao Paulo,8,0
000004266,Giovana Silva,17809.08,RH,Rio de Janeiro,32,1
000005243,Giovana Araujo,4756.91,SUP,Belo Horizonte,18,0
000005356,Yasmin Nascimento,15522.29,OPER,Sao Paulo,2,0
000000457,Bianca Gomes,22927.64,MKT,Londrina,18,1
000003567,Igor Costa,18590.01,OPER,Campinas,5,0
000006247,Ana Ribeiro,15558.72,MKT,Londrina,20,1
000001589,Leonardo Rocha,18562.77,COM,Sao Paulo,14,1
000003865,Larissa Nascimento,2920.28,SUP,Campinas,32,1
000007197,Tiago Nascimento,10710.37,FIN,Rio de Janeiro,2,0
000005653,Giovana Rocha,8255.54,OPER,Florianopolis,6,1
000000666,Tiago Costa,4550.39,COM,Maringa,28,0
000002092,Karen Almeida,23589.55,COM,Joinville,6,0
000009775,Sabrina Lima,4026.64,SUP,Campinas,10,0
000004076,Vitor Souza,24068.68,SUP,Campinas,12,0
000000917,Larissa Silva,10373.34,COM,Joinville,27,1
000003513,Nicole Lima,21080.08,COM,Sao Paulo,7,1
000009414,Giovana Martins,7902.91,FIN,Porto Alegre,7,1
000001914,Fernanda Ferreira,18674.79,LOG,Rio de Janeiro,32,1
000003747,Sabrina Gomes,16430.48,SUP,Sao Paulo,20,0
000009831,Giovana Santos,23430.94,SUP,Florianopolis,12,0
000009667,Cecilia Silva,7505.2,OPER,Londrina,14,0
000005480,Rafael Martins,5313.25,FIN,Maringa,18,0
000003379,Mariana Oliveira,23859.32,TI,Curitiba,27,0
000006463,Larissa Barbosa,15980.24,FIN,Curitiba,26,1
000004321,Aline Melo,16439.81,TI,Florianopolis,30,0
000005102,Vanessa Ferreira,22100.91,MKT,Maringa,25,1
000001639,Pedro Martins,8653.68,TI,Sao Paulo,18,1
000004275,Henrique Nascimento,7539.59,JUR,Sao Paulo,11,1
000006718,Willian Santos,9863.82,JUR,Rio de Janeiro,30,1
000000768,Vitor Carvalho,17743.55,ADM,Porto Alegre,17,0
000002469,Fabio Souza,14844.37,LOG,Porto Alegre,20,1
000002789,Elisa Gomes,11664.62,COM,Curitiba,17,1
000007595,Otavio Nascimento,16561.38,ADM,Porto Alegre,28,1
000006359,Otavio Ribeiro,22114.43,SUP,Belo Horizonte,7,1
000007588,Igor Teixeira,14322.6,ADM,Londrina,5,1
000006047,Bianca Barbosa,3272.38,ADM,Campinas,13,1
000003822,Pedro Pereira,24657.04,SUP,Londrina,14,1
000004903,Karen Araujo,9490.85,TI,Campinas,15,0
000009949,Carlos Silva,19318.83,SUP,Sao Paulo,32,1
000008552,Larissa Souza,5441.14,COM,Curitiba,14,0
000002889,Carlos Rodrigues,19198.04,JUR,Londrina,8,1
000003081,Fernanda Oliveira,3514.25,JUR,Curitiba,0,0
000000682,Gabriel Ribeiro,20188.78,TI,Joinville,19,1
000003053,Giovana Rocha,19048.81,COM,Porto Alegre,29,0
000004998,Gabriel Rodrigues,24286.89,OPER,Maringa,24,1
000003188,Giovana Oliveira,6956.27,JUR,Campinas,17,1
000000797,Tiago Barbosa,13552.97,JUR,Curitiba,31,1
000001690,Caio Barbosa,18378.23,MKT,Belo Horizonte,1,1
000004495,Otavio Gomes,10379.86,OPER,Sao Paulo,19,1
000003095,Juliana Oliveira,4013.03,FIN,Belo Horizonte,31,0
000003784,Fernanda Lima,11154.13,MKT,Campinas,14,0
000000687,Larissa Rodrigues,11355.12,LOG,Rio de Janeiro,2,1
000000918,Samuel Teixeira,11231.6,ADM,Porto Alegre,13,1
000006121,Pedro Martins,9061.98,TI,Florianopolis,29,1
000009376,Mateus Barbosa,21720.75,RH,Sao Paulo,27,0
000006954,Diego Lima,19359.77,FIN,Campinas,7,0
000000286,Mariana Gomes,21978.18,RH,Curitiba,27,1
000002213,Karen Rocha,13102.89,SUP,Londrina,25,0
000008075,Tiago Santos,11903.12,COM,Porto Alegre,33,1
000008244,Aline Araujo,14880.4,FIN,Rio de Janeiro,18,0
000008439,Aline Araujo,13849.61,COM,Maringa,29,0
000009046,Yasmin Lima,5610.33,MKT,Curitiba,20,1
000002446,Leonardo Lima,12715.45,ADM,Porto Alegre,12,0
000009735,Gabriel Barbosa,12439.37,RH,Curitiba,29,0
000004418,Eduardo Araujo,16563.17,TI,Florianopolis,0,0
000006030,Sabrina Almeida,20841.5,JUR,Joinville,19,1
000007076,Aline Melo,23475.94,SUP,Campinas,12,0
000002539,Tatiane Lima,4189.05,TI,Porto Alegre,11,1
000003276,Samuel Santos,4739.53,SUP,Joinville,24,1
000008917,Samuel Ribeiro,15830.78,OPER,Maringa,13,0
000005125,Ana Ferreira,24746.82,RH,Joinville,9,0
000005011,Karen Martins,22091.05,LOG,Sao Paulo,3,0
000000411,Mateus Gomes,11669.41,MKT,Florianopolis,19,0
000005320,Paula Barbosa,10923.32,JUR,Maringa,22,1
000003047,Nicole Nascimento,14111.9,OPER,Belo Horizonte,10,1
000009943,Juliana Carvalho,14803.27,MKT,Porto Alegre,7,1
000004907,Douglas Araujo,5929.89,LOG,Maringa,22,1
000003512,Nathan Teixeira,14787.22,TI,Londrina,23,0
000007790,Ana Pereira,12056.27,SUP,Belo Horizonte,0,1
000008471,Yasmin Santos,22936.15,COM,Campinas,0,1
000000453,Carlos Rodrigues,16686.84,JUR,Curitiba,16,1
000003720,Cecilia Souza,24330.46,ADM,Maringa,29,1
000000615,Leonardo Martins,19198.52,SUP,Sao Paulo,2,1
000005301,Bruno Teixeira,22546.95,FIN,Rio de Janeiro,8,0
000000469,Fabio Santos,3100.31,ADM,Florianopolis,6,1
000006857,Mariana Teixeira,18908.92,LOG,Florianopolis,10,1
000001505,Nicole Silva,23620.65,JUR,Londrina,3,0
000005475,Mariana Rocha,5222.32,COM,Sao Paulo,11,1
000003336,Carlos Rodrigues,15917.87,SUP,Londrina,11,0
000008945,Vanessa Rodrigues,14804.98,RH,Florianopolis,29,0
000006262,Samuel Gomes,3845.36,RH,Rio de Janeiro,5,0
000005791,Willian Ribeiro,16337.7,ADM,Rio de Janeiro,0,0
000002740,Cecilia Araujo,12480.1,TI,Porto Alegre,12,0
000009720,Vanessa Souza,10600.0,COM,Rio de Janeiro,17,0
000007200,Samuel Nascimento,11404.4,TI,Porto Alegre,12,0
000007125,Tiago Rodrigues,17983.35,COM,Sao Paulo,31,1
000004882,Tatiane Araujo,9893.53,SUP,Maringa,10,0
000006922,Tatiane Melo,5412.34,OPER,Belo Horizonte,27,1
000009730,Douglas Almeida,6612.77,SUP,Campinas,17,0
000008389,Mateus Pereira,7790.56,MKT,Porto Alegre,2,0
000000517,Nicole Costa,12824.87,MKT,Joinville,20,1
000007949,Samuel Melo,17072.67,ADM,Florianopolis,6,1
000001157,Ana Costa,11576.66,LOG,Florianopolis,6,0
000002604,Bianca Almeida,5575.7,SUP,Rio de Janeiro,1,1
000005141,Aline Gomes,15570.93,JUR,Londrina,30,0
000007082,Rafael Araujo,15741.85,MKT,Londrina,19,0
000002731,Otavio Rocha,4302.24,JUR,Porto Alegre,25,0
000006765,Karen Rocha,5660.13,COM,Joinville,33,0
000009406,Samuel Lima,4813.47,LOG,Curitiba,5,1
000009623,Juliana Araujo,12442.15,FIN,Maringa,0,0
000004964,Mariana Costa,8789.75,RH,Rio de Janeiro,15,0
000008826,Giovana Oliveira,18599.92,FIN,Campinas,23,0
000004409,Joao Costa,9797.32,MKT,Campinas,25,0
000005341,Joao Melo,21087.25,TI,Sao Paulo,24,0
000002688,Willian Lima,11077.3,LOG,Porto Alegre,27,1
000001021,Pedro Oliveira,9847.32,OPER,Curitiba,14,0
000003506,Paula Araujo,10204.91,SUP,Curitiba,25,0
000007094,Douglas Ferreira,5003.45,TI,Curitiba,13,1
000004079,Giovana Oliveira,9678.41,FIN,Londrina,9,1
000000680,Vanessa Melo,17466.33,MKT,Curitiba,16,1
000009316,Leonardo Costa,11038.61,SUP,Sao Paulo,29,0
000003316,Bianca Santos,17016.15,JUR,Curitiba,10,1
000008241,Igor Ribeiro,13561.71,MKT,Curitiba,31,1
000009862,Giovana Souza,8828.54,COM,Sao Paulo,28,1
000003493,Joao Nascimento,21384.71,LOG,Sao Paulo,11,1
000001073,Pedro Melo,21991.29,RH,Rio de Janeiro,0,1
000004580,Tatiane Rodrigues,6384.62,OPER,Maringa,27,0
000002839,Isabela Almeida,2724.39,MKT,Maringa,23,0
000005066,Vitor Araujo,7653.98,LOG,Porto Alegre,1,1
000002960,Leonardo Almeida,10079.74,ADM,Maringa,20,1
000001295,Cecilia Souza,15622.07,LOG,Curitiba,34,1
000004582,Paula Costa,3749.89,RH,Rio de Janeiro,9,1
000002106,Giovana Rodrigues,9812.96,MKT,Joinville,15,1
000003561,Carlos Oliveira,9376.85,ADM,Rio de Janeiro,6,1
000000051,Mateus Oliveira,9636.33,COM,Londrina,25,0
000005132,Leonardo Rodrigues,18540.98,RH,Londrina,7,0
000006564,Samuel Rodrigues,24882.11,OPER,Campinas,34,0
000000527,Daniela Araujo,15101.4,TI,Londrina,17,0
000003713,Sabrina Rocha,17377.4,OPER,Londrina,11,1
000003117,Sabrina Silva,11246.64,ADM,Londrina,8,1
000007695,Sabrina Gomes,15698.64,LOG,Sao Paulo,14,0
000006830,Bruno Nascimento,6928.54,OPER,Porto Alegre,29,1
000001596,Cecilia Teixeira,9427.05,JUR,Maringa,35,0
000005492,Yasmin Nascimento,9215.71,MKT,Rio de Janeiro,29,1
000005048,Nathan Barbosa,17987.23,JUR,Porto Alegre,25,0
000003401,Samuel Oliveira,16448.11,SUP,Florianopolis,5,0
000006153,Nicole Araujo,8853.56,LOG,Maringa,29,0
000001072,Juliana Teixeira,15370.54,OPER,Florianopolis,27,1
000003096,Bruno Almeida,14709.4,MKT,Belo Horizonte,24,0
000002407,Diego Teixeira,23812.6,RH,Sao Paulo,25,0
000000632,Nathan Santos,15041.28,FIN,Rio de Janeiro,25,1
000007307,Bianca Pereira,11501.78,OPER,Porto Alegre,20,1
000004289,Cecilia Santos,17210.24,LOG,Campinas,34,1
000009118,Otavio Melo,13280.13,MKT,Porto Alegre,28,0
000004330,Leonardo Melo,8491.06,SUP,Florianopolis,29,0
000000032,Gabriel Melo,15259.66,JUR,Londrina,26,0
000008365,Cecilia Silva,16157.92,FIN,Joinville,32,0
000002829,Vitor Ribeiro,18785.83,ADM,Florianopolis,15,0
000003597,Samuel Martins,17677.22,LOG,Curitiba,24,0
000006101,Karen Gomes,10362.29,TI,Rio de Janeiro,30,0
000003451,Willian Lima,8597.18,ADM,Belo Horizonte,29,1
000007631,Paula Teixeira,12092.75,TI,Rio de Janeiro,29,0
000000809,Vitor Nascimento,22032.38,FIN,Belo Horizonte,29,0
000001550,Ana Souza,17622.95,JUR,Campinas,30,1
000001712,Eduardo Carvalho,24015.74,SUP,Sao Paulo,34,0
000007715,Henrique Martins,21003.89,ADM,Porto Alegre,25,0
000009651,Caio Melo,18425.69,SUP,Maringa,27,0
000008324,Gabriel Lima,21452.03,OPER,Sao Paulo,10,1
000006112,Fabio Nascimento,5093.24,TI,Maringa,13,1
000002375,Gabriel Nascimento,16695.23,RH,Maringa,31,0
000005506,Rafael Nascimento,8650.78,MKT,Florianopolis,28,1
000000503,Samuel Rodrigues,15590.73,FIN,Rio de Janeiro,33,1
000001520,Bruno Ferreira,22219.96,OPER,Florianopolis,18,1
000008144,Karen Ribeiro,16506.35,MKT,Maringa,18,0
000009259,Igor Lima,15892.83,JUR,Porto Alegre,14,0
000003293,Nathan Ribeiro,8828.59,OPER,Curitiba,16,1
000005996,Mateus Rocha,11215.6,OPER,Rio de Janeiro,22,0
000002396,Tatiane Rocha,9091.67,LOG,Londrina,31,0
000002054,Nicole Martins,5868.99,JUR,Curitiba,4,1
000007725,Otavio Almeida,6589.16,FIN,Porto Alegre,7,0
000000212,Bianca Martins,12456.26,ADM,Campinas,14,0
000004883,Caio Souza,11045.0,RH,Florianopolis,32,0
000002787,Sabrina Barbosa,24110.42,SUP,Sao Paulo,3,1
000008299,Samuel Rocha,7552.95,COM,Rio de Janeiro,15,0
000003769,Isabela Costa,2733.4,OPER,Porto Alegre,35,1
000000668,Fernanda Pereira,18813.42,RH,Rio de Janeiro,33,1
000006088,Daniela Pereira,7080.0,OPER,Joinville,30,1
000003836,Gabriel Barbosa,22254.06,ADM,Florianopolis,4,0
000009965,Joao Santos,12052.04,MKT,Belo Horizonte,6,0
000006705,Vitor Martins,8759.09,ADM,Joinville,27,0
000001516,Henrique Pereira,15463.35,OPER,Maringa,0,1
000007121,Fabio Teixeira,8081.24,FIN,Florianopolis,32,1
000003481,Mateus Almeida,23873.31,COM,Porto Alegre,34,0
000009353,Yasmin Rodrigues,17525.95,SUP,Porto Alegre,28,0
000005744,Leonardo Martins,1951.2,SUP,Maringa,31,0
000001510,Leonardo Oliveira,19442.16,COM,Sao Paulo,28,1
000007445,Cecilia Barbosa,20883.34,TI,Sao Paulo,14,0
000007023,Vanessa Rocha,8884.9,SUP,Maringa,6,1
000000448,Aline Pereira,15047.4,FIN,Florianopolis,10,0
000002739,Elisa Costa,21574.69,OPER,Rio de Janeiro,20,1
000009899,Douglas Teixeira,20098.97,COM,Belo Horizonte,16,1
000009422,Vanessa Araujo,5163.69,LOG,Florianopolis,20,1
000007556,Vanessa Carvalho,14868.24,JUR,Curitiba,25,0
000005668,Fabio Araujo,16782.39,FIN,Maringa,17,0
000004229,Mariana Pereira,17159.67,COM,Porto Alegre,23,0
000004091,Willian Carvalho,20149.34,LOG,Campinas,35,0
000005784,Nathan Teixeira,13468.29,COM,Sao Paulo,4,0
000003397,Karen Nascimento,18570.1,OPER,Maringa,2,1
000000661,Larissa Ferreira,8299.31,OPER,Joinville,24,0
000007834,Gabriel Souza,16639.39,COM,Campinas,23,1
000003808,Tiago Santos,12746.71,RH,Florianopolis,26,0
000007530,Juliana Ribeiro,8733.45,TI,Campinas,5,1
000009360,Paula Nascimento,15087.41,COM,Campinas,33,1
000003487,Bruno Lima,19712.74,RH,Florianopolis,23,1
000003936,Nathan Costa,9253.4,TI,Maringa,23,1
000000914,Mariana Rodrigues,7724.3,ADM,Rio de Janeiro,7,1
000002998,Giovana Melo,20500.7,ADM,Campinas,3,1
000006582,Bruno Ribeiro,11943.2,ADM,Campinas,20,1
000003177,Tiago Ribeiro,9543.06,RH,Sao Paulo,5,0
000003436,Pedro Costa,20327.31,RH,Joinville,29,0
000004055,Eduardo Carvalho,20771.93,MKT,Maringa,9,1
000000019,Eduardo Costa,16829.88,LOG,Maringa,33,1
000004626,Bruno Melo,15133.92,ADM,Joinville,24,0
000003004,Ana Ferreira,9279.32,FIN,Porto Alegre,14,1
000008021,Pedro Gomes,16963.81,TI,Joinville,22,0
000009557,Mariana Lima,6582.54,FIN,Sao Paulo,1,0
000008132,Igor Barbosa,9885.65,RH,Florianopolis,20,0
000004817,Nathan Pereira,8827.96,JUR,Porto Alegre,14,0
000007626,Bianca Silva,4985.64,MKT,Sao Paulo,24,0
000001659,Henrique Pereira,10625.66,MKT,Maringa,25,0
000002079,Nathan Melo,15493.04,RH,Sao Paulo,11,0
000007662,Karen Pereira,4592.31,MKT,Joinville,22,1
000003222,Fabio Pereira,6679.6,RH,Campinas,23,1
000000037,Rafael Rocha,4398.22,MKT,Curitiba,0,1
000001710,Fabio Melo,24108.4,RH,Florianopolis,23,1
000001909,Eduardo Carvalho,23745.82,COM,Belo Horizonte,5,1
000008293,Joao Silva,23870.37,COM,Florianopolis,2,0
000004310,Paula Costa,14898.24,FIN,Campinas,9,0
000009818,Joao Souza,3219.41,TI,Porto Alegre,23,1
000003055,Karen Carvalho,5800.14,SUP,Rio de Janeiro,11,1
000005160,Helena Costa,2495.54,TI,Porto Alegre,25,1
000003570,Rafael Teixeira,9248.89,ADM,Florianopolis,1,1
000004968,Carlos Lima,22994.98,ADM,Campinas,24,0
000000105,Karen Santos,2146.57,TI,Sao Paulo,26,0
000001027,Helena Martins,12574.85,JUR,Campinas,28,0
000008157,Vitor Silva,9025.2,MKT,Porto Alegre,8,1
000009212,Pedro Araujo,24000.2,RH,Maringa,31,0
000004967,Igor Ferreira,13741.83,FIN,Belo Horizonte,5,0
000007726,Elisa Almeida,22376.5,RH,Belo Horizonte,14,1
000001581,Leonardo Almeida,9424.12,MKT,Joinville,33,1
000005162,Igor Nascimento,11590.89,FIN,Joinville,2,1
000003992,Cecilia Souza,20225.32,FIN,Curitiba,9,0
000002869,Paula Costa,11004.92,ADM,Joinville,30,1
000003156,Bianca Pereira,16386.14,OPER,Londrina,28,0
000002246,Isabela Teixeira,7897.07,MKT,Sao Paulo,17,1
000005340,Yasmin Costa,7722.6,MKT,Campinas,29,0
000002491,Yasmin Rocha,7898.43,LOG,Londrina,1,0
000008735,Gabriel Ferreira,24422.04,RH,Sao Paulo,35,1
000006386,Igor Araujo,8923.11,JUR,Campinas,5,0
000008722,Elisa Rocha,6321.17,TI,Curitiba,12,1
000000170,Nicole Teixeira,19894.55,OPER,Campinas,33,0
000000806,Pedro Araujo,14315.41,SUP,Rio de Janeiro,23,0
000009919,Gabriel Costa,16529.85,OPER,Belo Horizonte,9,1
000003197,Mariana Rodrigues,2934.76,JUR,Porto Alegre,24,1
000006635,Joao Gomes,9268.57,COM,Curitiba,4,1
000007824,Renata Almeida,6643.11,OPER,Joinville,4,0
000000896,Fabio Lima,5135.96,FIN,Belo Horizonte,25,0
000006160,Douglas Carvalho,10871.19,TI,Belo Horizonte,22,0
000001738,Otavio Rodrigues,5058.22,JUR,Sao Paulo,9,0
000007849,Henrique Lima,17395.92,LOG,Curitiba,7,1
000003418,Nicole Santos,19702.47,OPER,Maringa,14,1
000009313,Vanessa Santos,14357.22,OPER,Maringa,9,0
000004034,Yasmin Rodrigues,23828.12,ADM,Londrina,16,0
000003877,Cecilia Gomes,11681.13,FIN,Maringa,18,0
000002081,Nicole Santos,3854.89,OPER,Joinville,23,0
000000148,Larissa Carvalho,11582.84,RH,Porto Alegre,17,1
000004512,Cecilia Rocha,9428.85,COM,Florianopolis,5,0
000001447,Gabriel Martins,7431.67,MKT,Belo Horizonte,27,1
000002321,Gabriel Martins,14807.56,OPER,Londrina,33,1
000009555,Carlos Teixeira,4300.91,RH,Joinville,6,0
000000192,Paula Araujo,15258.83,OPER,Londrina,25,0
000002309,Bianca Gomes,21571.81,OPER,Campinas,2,1
000003783,Cecilia Carvalho,17322.39,ADM,Belo Horizonte,11,0
000002775,Cecilia Nascimento,4092.26,JUR,Curitiba,29,1
000001537,Bianca Araujo,9975.18,TI,Porto Alegre,28,0
000005201,Willian Gomes,18019.22,COM,Rio de Janeiro,13,1
000004900,Elisa Araujo,19918.46,FIN,Maringa,5,1
000004556,Bianca Teixeira,14287.05,TI,Florianopolis,19,0
000000089,Fernanda Melo,9059.84,MKT,Rio de Janeiro,24,0
000002674,Rafael Martins,9933.78,MKT,Florianopolis,10,0
000008243,Willian Silva,4386.35,OPER,Porto Alegre,32,1
000005816,Renata Barbosa,5927.47,OPER,Sao Paulo,12,0
000003797,Fernanda Teixeira,23020.98,JUR,Porto Alegre,9,1
000000813,Pedro Araujo,11004.76,JUR,Sao Paulo,18,0
000008162,Willian Ferreira,12066.84,ADM,Belo Horizonte,35,0
000006899,Sabrina Silva,13272.24,TI,Belo Horizonte,14,1
000005118,Douglas Pereira,5172.74,COM,Belo Horizonte,1,1
000006456,Henrique Carvalho,14706.68,OPER,Belo Horizonte,26,0
000005389,Nicole Ribeiro,11071.11,OPER,Londrina,16,1
000004314,Rafael Carvalho,10389.3,TI,Florianopolis,34,1
000008208,Eduardo Lima,9262.57,TI,Campinas,8,0
000002581,Mateus Martins,14220.35,RH,Joinville,14,1
000005853,Douglas Barbosa,20849.0,TI,Maringa,17,0
000009565,Isabela Teixeira,11958.61,OPER,Londrina,4,0
000003965,Bruno Barbosa,12204.46,ADM,Florianopolis,30,0
000003829,Eduardo Araujo,3317.58,COM,Joinville,16,0
000004166,Vitor Martins,11795.26,FIN,Londrina,13,1
000004124,Vanessa Barbosa,17975.18,COM,Florianopolis,14,1
000005156,Juliana Barbosa,24540.14,OPER,Florianopolis,0,0
000006743,Bianca Ribeiro,4576.65,RH,Joinville,4,1
000001967,Karen Pereira,7572.15,OPER,Rio de Janeiro,11,0
000002478,Douglas Martins,18705.08,LOG,Sao Paulo,6,1
000004024,Samuel Melo,20474.0,JUR,Maringa,8,1
000000988,Leonardo Santos,9019.73,FIN,Londrina,16,1
000002354,Fernanda Costa,7843.73,TI,Belo Horizonte,22,0
000000547,Yasmin Gomes,19242.12,SUP,Porto Alegre,1,0
000002297,Renata Souza,17638.87,RH,Rio de Janeiro,0,0
000001005,Ana Nascimento,10726.28,ADM,Joinville,23,0
000005282,Leonardo Pereira,16566.38,MKT,Rio de Janeiro,34,0
000008093,Bianca Santos,22032.65,FIN,Joinville,23,0
000008235,Henrique Costa,13570.03,MKT,Curitiba,2,0
000009660,Vanessa Almeida,4300.38,FIN,Joinville,33,0
000000080,Gabriel Martins,6281.3,FIN,Joinville,21,1
000004301,Renata Melo,19990.25,RH,Campinas,4,1
000000983,Paula Araujo,5080.05,MKT,Belo Horizonte,25,0
000002242,Bianca Souza,23065.36,MKT,Joinville,6,0
000009205,Douglas Nascimento,22955.32,OPER,Joinville,34,1
000005202,Pedro Pereira,8355.43,FIN,Maringa,12,1
000004101,Cecilia Carvalho,11178.32,JUR,Sao Paulo,31,0
000004912,Larissa Santos,9259.14,MKT,Joinville,24,1
000007468,Larissa Almeida,19683.55,ADM,Campinas,2,0
000009878,Fernanda Almeida,22496.55,OPER,Campinas,11,1
000003014,Daniela Barbosa,2448.74,COM,Londrina,12,1
000004761,Pedro Souza,20910.91,JUR,Campinas,33,0
000001733,Mateus Araujo,17602.29,ADM,Belo Horizonte,6,1
000007479,Leonardo Ferreira,18327.93,RH,Belo Horizonte,31,0
000004107,Samuel Teixeira,2161.75,JUR,Belo Horizonte,7,1
000004281,Ana Ferreira,17102.59,LOG,Rio de Janeiro,24,0
000005073,Caio Melo,2838.36,FIN,Joinville,15,1
000009665,Giovana Ribeiro,18276.0,COM,Belo Horizonte,17,1
000002643,Ana Carvalho,20906.47,JUR,Porto Alegre,12,1
000003198,Rafael Teixeira,2041.97,JUR,Curitiba,28,0
000002400,Otavio Oliveira,16592.25,RH,Rio de Janeiro,31,0
000008468,Leonardo Barbosa,9395.18,COM,Londrina,18,1
000008648,Tiago Ribeiro,7866.78,RH,Londrina,12,0
000000473,Renata Martins,6458.29,SUP,Curitiba,30,1
000006727,Gabriel Santos,7104.57,JUR,Rio de Janeiro,5,0
000000758,Paula Carvalho,16075.44,MKT,Rio de Janeiro,28,0
000000116,Mateus Pereira,19630.34,LOG,Curitiba,0,0
000007476,Yasmin Rodrigues,23186.68,LOG,Maringa,12,0
000005402,Elisa Melo,5351.86,COM,Campinas,4,0
000004202,Leonardo Pereira,9592.62,MKT,Curitiba,28,0
000008210,Paula Teixeira,14062.51,SUP,Rio de Janeiro,9,1
000004838,Daniela Santos,17686.5,JUR,Campinas,34,0
000000260,Aline Costa,18598.64,LOG,Florianopolis,2,0
